player_name,draft_year,draft_pick,draft_round,draft_age,college,position,position_group,bpm_college,stl_pct,orb_pct,blk_pct,ast_pct,ts_pct,ft_pct,three_par,usg_pct,dws,program_srs,college_season_year,vorp_yr2_5_avg,ws48_yr2_5_avg,bpm_yr2_5_avg,years_available,bbref_url,cbb_url,school_name
Vernon Macklin,2011,52,2,24.8,Florida,Center,BIG,,,,2.9,10.3,0.589,0.31,0.007,16.3,1.5,,,0.0,0.0,0.0,0,/players/m/macklve01.html,https://www.sports-reference.com/cbb/players/vernon-macklin-1.html,
DeAndre Liggins,2011,53,2,23.2,Kentucky,Shooting Guard,G,5.9,2.3,2.2,2.3,14.2,0.523,0.643,0.348,15.8,2.1,20.3,2011.0,0.05,1.1075000000000002,20.4,2,/players/l/liggide01.html,https://www.sports-reference.com/cbb/players/deandre-liggins-1.html,Kentucky
E'Twaun Moore,2011,55,2,22.3,Purdue,Shooting Guard,G,10.2,2.2,5.1,1.6,20.9,0.545,0.729,0.354,28.0,2.2,19.36,2011.0,0.05,0.052750000000000005,-1.825,4,/players/m/mooreet01.html,https://www.sports-reference.com/cbb/players/etwaun-moore-1.html,Purdue
Isaiah Thomas,2011,60,2,22.4,Washington,Point Guard,G,8.1,2.3,2.5,0.2,32.7,0.563,0.713,0.408,26.2,1.5,20.12,2011.0,2.75,0.15225,2.8,4,/players/t/thomais02.html,https://www.sports-reference.com/cbb/players/isaiah-thomas-1.html,Washington
Anthony Davis,2012,1,1,19.3,Kentucky,Power Forward,BIG,17.2,2.5,11.6,13.7,7.5,0.654,0.709,0.059,18.8,4.1,24.73,2012.0,4.825,0.21025,5.875,4,/players/d/davisan02.html,https://www.sports-reference.com/cbb/players/anthony-davis-5.html,Kentucky
Michael Kidd-Gilchrist,2012,2,1,18.7,Kentucky,Small Forward,F,7.7,1.9,10.3,2.8,10.8,0.57,0.745,0.156,20.6,2.6,24.73,2012.0,0.35,0.12075,-0.825,4,/players/k/kiddgmi01.html,https://www.sports-reference.com/cbb/players/michael-kidd-gilchrist-1.html,Kentucky
Bradley Beal,2012,3,1,19.0,Florida,Shooting Guard,G,8.4,2.5,4.8,2.6,12.7,0.575,0.769,0.473,23.0,2.1,18.25,2012.0,1.65,0.09725,0.825,4,/players/b/bealbr01.html,https://www.sports-reference.com/cbb/players/bradley-beal-1.html,Florida
Dion Waiters,2012,4,1,20.5,Syracuse,Shooting Guard,G,10.8,4.6,2.4,1.5,21.2,0.565,0.753,0.317,26.7,1.7,21.12,2012.0,-0.02500000000000001,0.04125,-1.9249999999999998,4,/players/w/waitedi01.html,https://www.sports-reference.com/cbb/players/dion-waiters-1.html,Syracuse
Thomas Robinson,2012,5,1,21.3,Kansas,Power Forward,BIG,8.8,2.0,11.1,2.9,13.1,0.549,0.606,0.027,30.0,3.5,21.72,2012.0,-0.175,0.07275,-2.775,4,/players/r/robinth01.html,https://www.sports-reference.com/cbb/players/thomas-robinson-2.html,Kansas
Damian Lillard,2012,6,1,21.9,Weber State,Point Guard,G,9.8,2.5,1.9,0.7,27.1,0.635,0.867,0.465,33.0,1.4,-11.72,2012.0,4.475,0.17025,4.325,4,/players/l/lillada01.html,https://www.sports-reference.com/cbb/players/damian-lillard-1.html,Weber St.
Harrison Barnes,2012,7,1,20.1,UNC,Power Forward,BIG,6.8,2.0,6.9,1.1,7.2,0.528,0.734,0.263,28.1,1.9,21.34,2012.0,0.625,0.10075,-0.9,4,/players/b/barneha02.html,https://www.sports-reference.com/cbb/players/harrison-barnes-1.html,UNC
Terrence Ross,2012,8,1,21.4,Washington,Shooting Guard,G,7.9,2.3,4.7,3.0,9.2,0.558,0.764,0.413,25.3,1.8,10.79,2012.0,0.8,0.0835,-0.375,4,/players/r/rosste01.html,https://www.sports-reference.com/cbb/players/terrence-ross-1.html,Washington
Andre Drummond,2012,9,1,18.9,UConn,Center,BIG,4.9,1.8,14.2,9.9,3.4,0.509,0.295,0.007,20.9,1.5,12.27,2012.0,1.825,0.14875,0.85,4,/players/d/drumman01.html,https://www.sports-reference.com/cbb/players/andre-drummond-1.html,UConn
Austin Rivers,2012,10,1,19.9,Duke,Shooting Guard,G,4.0,1.7,2.2,0.1,13.0,0.538,0.658,0.396,25.2,1.0,17.05,2012.0,-0.275,0.04775,-2.775,4,/players/r/riverau01.html,https://www.sports-reference.com/cbb/players/austin-rivers-1.html,Duke
Meyers Leonard,2012,11,1,20.3,Illinois,Center,BIG,7.2,0.9,9.1,6.9,9.9,0.618,0.729,0.038,22.0,1.8,9.33,2012.0,0.024999999999999988,0.09375,-2.1,4,/players/l/leoname01.html,https://www.sports-reference.com/cbb/players/meyers-leonard-1.html,Illinois
Jeremy Lamb,2012,12,1,20.1,UConn,Shooting Guard,G,7.8,2.1,3.0,1.7,10.1,0.589,0.806,0.465,23.9,1.3,12.27,2012.0,0.75,0.11175,0.75,4,/players/l/lambje01.html,https://www.sports-reference.com/cbb/players/jeremy-lamb-1.html,UConn
Kendall Marshall,2012,13,1,20.9,UNC,Point Guard,G,6.6,2.0,0.5,0.5,45.1,0.558,0.693,0.351,13.9,1.8,21.34,2012.0,-0.19999999999999998,0.017666666666666664,-3.5,3,/players/m/marshke01.html,https://www.sports-reference.com/cbb/players/kendall-marshall-1.html,UNC
John Henson,2012,14,1,21.5,UNC,Center,BIG,9.0,1.1,9.0,9.6,8.0,0.505,0.484,0.0,23.1,2.7,21.34,2012.0,0.525,0.11475,-0.30000000000000004,4,/players/h/hensojo01.html,https://www.sports-reference.com/cbb/players/john-henson-1.html,UNC
Maurice Harkless,2012,15,1,19.1,St. John's,Small Forward,F,4.0,2.6,8.4,4.2,9.6,0.504,0.676,0.185,24.9,1.3,2.63,2012.0,0.45,0.069,-1.275,4,/players/h/harklma01.html,https://www.sports-reference.com/cbb/players/maurice-harkless-1.html,St. John's (NY)
Royce White,2012,16,1,21.2,Iowa State,Power Forward,BIG,,,,,,0.588,0.5,0.0,,,,,0.0,-0.121,-16.9,1,/players/w/whitero03.html,https://www.sports-reference.com/cbb/players/royce-white-1.html,
Tyler Zeller,2012,17,1,22.4,UNC,Center,BIG,10.7,1.7,14.1,5.3,6.3,0.616,0.775,0.0,24.5,2.5,21.34,2012.0,0.25,0.12675,-1.75,4,/players/z/zellety01.html,https://www.sports-reference.com/cbb/players/tyler-zeller-1.html,UNC
Terrence Jones,2012,18,1,20.5,Kentucky,Power Forward,BIG,10.2,2.7,10.7,5.8,8.7,0.547,0.638,0.138,22.4,2.7,24.73,2012.0,0.8500000000000001,0.12075,0.17500000000000002,4,/players/j/joneste01.html,https://www.sports-reference.com/cbb/players/terrence-jones-1.html,Kentucky
Andrew Nicholson,2012,19,1,22.5,St. Bonaventure,Power Forward,BIG,9.4,1.3,11.1,7.3,9.4,0.638,0.72,0.138,29.5,1.7,8.25,2012.0,-0.35,0.02625,-4.275,4,/players/n/nichoan01.html,https://www.sports-reference.com/cbb/players/andrew-nicholson-1.html,St. Bonaventure
Jared Sullinger,2012,21,1,20.3,Ohio State,Power Forward,BIG,11.7,2.3,12.4,4.0,8.6,0.591,0.733,0.091,27.9,3.0,7.17,2012.0,0.65,0.076,-1.725,4,/players/s/sullija01.html,https://www.sports-reference.com/cbb/players/jared-sullinger-1.html,Ohio St.
Fab Melo,2012,22,1,22.0,Syracuse,Center,BIG,5.3,1.2,12.3,13.0,5.0,0.581,0.553,0.0,16.5,1.5,21.12,2012.0,0.0,0.0,0.0,0,/players/m/melofa01.html,https://www.sports-reference.com/cbb/players/fab-melo-1.html,Syracuse
John Jenkins,2012,23,1,21.3,Vanderbilt,Shooting Guard,G,11.8,1.5,1.7,1.0,8.4,0.656,0.856,0.666,26.2,1.1,15.71,2012.0,-0.025,0.07325,-1.6749999999999998,4,/players/j/jenkijo01.html,https://www.sports-reference.com/cbb/players/john-jenkins-1.html,Vanderbilt
Jared Cunningham,2012,24,1,21.1,Oregon State,Shooting Guard,G,5.0,4.1,3.4,1.2,15.7,0.568,0.754,0.336,26.0,1.6,10.19,2012.0,-0.16666666666666666,0.022000000000000002,-5.966666666666666,3,/players/c/cunnija01.html,https://www.sports-reference.com/cbb/players/jared-cunningham-2.html,Oregon St.
Tony Wroten,2012,25,1,19.2,Washington,Point Guard,G,4.7,3.5,8.0,1.2,24.5,0.488,0.583,0.125,31.2,1.6,10.79,2012.0,-0.3,-0.09133333333333334,-6.1000000000000005,3,/players/w/wroteto01.html,https://www.sports-reference.com/cbb/players/tony-wroten-1.html,Washington
Miles Plumlee,2012,26,1,23.8,Duke,Center,BIG,6.2,1.5,16.6,4.2,5.1,0.621,0.625,0.0,16.1,1.2,17.05,2012.0,0.1,0.0925,-2.1,4,/players/p/plumlmi01.html,https://www.sports-reference.com/cbb/players/miles-plumlee-1.html,Duke
Arnett Moultrie,2012,27,1,21.6,Mississippi State,Power Forward,BIG,,2.7,8.1,3.2,8.1,0.522,0.587,0.148,20.2,5.1,,,-0.3,0.007,-7.3,1,/players/m/moultar01.html,https://www.sports-reference.com/cbb/players/arnett-moultrie-1.html,
Perry Jones,2012,28,1,20.8,Baylor,Small Forward,F,5.2,1.6,11.0,2.1,8.7,0.539,0.678,0.091,23.3,1.6,16.54,2012.0,-0.15000000000000002,0.0545,-2.9000000000000004,2,/players/j/jonespe01.html,https://www.sports-reference.com/cbb/players/perry-jones-1.html,Baylor
Marquis Teague,2012,29,1,19.3,Kentucky,Shooting Guard,G,2.3,1.7,1.6,0.8,25.6,0.491,0.714,0.227,20.2,1.8,24.73,2012.0,-0.6,-0.059,-7.4,1,/players/t/teaguma01.html,https://www.sports-reference.com/cbb/players/marquis-teague-1.html,Kentucky
Festus Ezeli,2012,30,1,22.7,Vanderbilt,Center,BIG,3.7,1.1,13.0,9.0,2.9,0.567,0.584,0.0,25.2,1.0,15.71,2012.0,0.2,0.165,-0.9500000000000001,2,/players/e/ezelife01.html,https://www.sports-reference.com/cbb/players/festus-ezeli-1.html,Vanderbilt
Jeff Taylor,2012,31,2,23.1,Vanderbilt,Small Forward,F,8.0,2.4,8.4,1.4,12.6,0.58,0.693,0.366,26.4,1.6,15.71,2012.0,-0.4,0.0075000000000000015,-5.15,2,/players/t/tayloje03.html,https://www.sports-reference.com/cbb/players/jeffery-taylor-1.html,Vanderbilt
Bernard James,2012,33,2,27.4,Florida State,Center,BIG,7.6,1.6,13.6,9.5,3.6,0.602,0.528,0.0,20.0,2.3,18.25,2012.0,0.0,0.10250000000000001,-2.0500000000000003,2,/players/j/jamesbe01.html,https://www.sports-reference.com/cbb/players/bernard-james--1.html,Florida St.
Jae Crowder,2012,34,2,22.0,Marquette,Small Forward,F,13.8,4.3,7.0,3.1,13.5,0.598,0.683,0.406,23.4,3.1,16.92,2012.0,1.475,0.12275,0.9500000000000001,4,/players/c/crowdja01.html,https://www.sports-reference.com/cbb/players/jae-crowder-1.html,Marquette
Draymond Green,2012,35,2,22.3,Michigan State,Power Forward,BIG,12.1,2.7,8.2,3.3,24.2,0.542,0.687,0.284,28.2,3.6,13.19,2012.0,3.725,0.158,3.95,4,/players/g/greendr01.html,https://www.sports-reference.com/cbb/players/draymond-green-1.html,Michigan St.
Orlando Johnson,2012,36,2,23.3,UC Santa Barbara,Shooting Guard,G,7.3,1.9,6.4,2.1,21.1,0.581,0.736,0.343,31.3,4.2,,,-0.25,-0.03949999999999999,-6.7,2,/players/j/johnsor01.html,https://www.sports-reference.com/cbb/players/orlando-johnson-1.html,
Quincy Acy,2012,37,2,21.7,Baylor,Power Forward,BIG,6.9,1.8,10.9,6.6,6.5,0.638,0.708,0.018,19.0,2.0,16.54,2012.0,0.05000000000000001,0.092,-1.75,4,/players/a/acyqu01.html,https://www.sports-reference.com/cbb/players/quincy-acy-1.html,Baylor
Quincy Miller,2012,38,2,19.6,Baylor,Power Forward,BIG,5.3,1.7,7.5,2.9,11.6,0.541,0.816,0.223,23.9,1.3,16.54,2012.0,-0.25,-0.013999999999999999,-3.75,2,/players/m/millequ01.html,https://www.sports-reference.com/cbb/players/quincy-miller-1.html,Baylor
Khris Middleton,2012,39,2,20.9,Texas A&M,Small Forward,F,6.2,2.1,5.4,1.0,20.0,0.486,0.768,0.313,29.7,0.9,5.57,2012.0,1.075,0.094,-0.09999999999999994,4,/players/m/middlkh01.html,https://www.sports-reference.com/cbb/players/khris-middleton-1.html,Texas A&M
Will Barton,2012,40,2,21.5,Memphis,Shooting Guard,G,9.8,2.4,7.6,2.1,17.4,0.587,0.733,0.237,25.8,2.6,16.86,2012.0,0.8,0.0805,-0.125,4,/players/b/bartowi01.html,https://www.sports-reference.com/cbb/players/will-barton-1.html,Memphis
Tyshawn Taylor,2012,41,2,22.2,Kansas,Point Guard,G,7.2,2.4,0.7,0.5,29.7,0.569,0.708,0.321,27.5,2.1,21.72,2012.0,-0.5,-0.098,-8.7,1,/players/t/tayloty01.html,https://www.sports-reference.com/cbb/players/tyshawn-taylor-1.html,Kansas
Doron Lamb,2012,42,2,20.6,Kentucky,Shooting Guard,G,7.3,0.9,1.5,0.2,8.8,0.624,0.811,0.442,19.7,1.6,24.73,2012.0,-0.5,0.036,-4.6,1,/players/l/lambdo01.html,https://www.sports-reference.com/cbb/players/doron-lamb-1.html,Kentucky
Mike Scott,2012,43,2,23.9,Virginia,Power Forward,BIG,10.4,1.4,9.7,1.8,10.7,0.62,0.775,0.052,30.9,2.6,12.51,2012.0,0.225,0.07925,-1.925,4,/players/s/scottmi01.html,https://www.sports-reference.com/cbb/players/mike-scott-4.html,Virginia
Kim English,2012,44,2,23.8,Missouri,Shooting Guard,G,7.1,2.3,3.4,0.9,8.6,0.658,0.727,0.518,20.0,1.3,19.77,2012.0,0.0,0.0,0.0,0,/players/e/engliki01.html,https://www.sports-reference.com/cbb/players/kim-english-1.html,Missouri
Justin Hamilton,2012,45,2,22.2,LSU,Center,BIG,5.9,1.5,11.8,4.7,7.0,0.553,0.781,0.038,22.6,1.7,,,0.20000000000000004,0.09166666666666667,-1.8,3,/players/h/hamilju01.html,https://www.sports-reference.com/cbb/players/justin-hamilton-2.html,
Darius Miller,2012,46,2,22.3,Kentucky,Small Forward,F,7.5,1.9,4.3,1.2,14.4,0.593,0.815,0.493,19.2,1.6,24.73,2012.0,-0.1,-0.0335,-7.050000000000001,2,/players/m/milleda01.html,https://www.sports-reference.com/cbb/players/darius-miller-1.html,Kentucky
Kevin Murphy,2012,47,2,22.3,Tennessee Technological University,Shooting Guard,G,0.6,1.4,3.3,0.7,16.3,0.549,0.734,0.353,32.3,0.9,-3.81,2012.0,0.0,0.0,0.0,0,/players/m/murphke01.html,https://www.sports-reference.com/cbb/players/kevin-murphy-1.html,Tennessee Tech
Kyle O'Quinn,2012,49,2,22.3,Norfolk State,Center,BIG,5.0,1.3,12.0,9.2,10.9,0.616,0.685,0.089,24.9,2.5,-3.68,2012.0,0.65,0.1115,0.425,4,/players/o/oquinky01.html,https://www.sports-reference.com/cbb/players/kyle-oquinn-1.html,Norfolk St.
Kris Joseph,2012,51,2,23.5,Syracuse,Small Forward,F,6.6,2.6,5.5,2.2,8.7,0.534,0.702,0.379,22.5,2.0,21.12,2012.0,0.0,0.0,0.0,0,/players/j/josepkr01.html,https://www.sports-reference.com/cbb/players/kris-joseph-1.html,Syracuse
Darius Johnson-Odom,2012,55,2,22.7,Marquette,Shooting Guard,G,6.8,1.6,2.3,0.4,17.7,0.568,0.722,0.426,27.2,1.5,16.92,2012.0,-0.1,-0.661,-27.3,1,/players/j/johnsda03.html,https://www.sports-reference.com/cbb/players/darius-johnson-odom-1.html,Marquette
Robbie Hummel,2012,58,2,23.3,Purdue,Small Forward,F,9.4,1.3,5.5,4.2,12.6,0.54,0.841,0.404,26.3,1.4,13.88,2012.0,-0.2,0.067,-3.05,2,/players/h/hummero01.html,https://www.sports-reference.com/cbb/players/robbie-hummel-1.html,Purdue
Marcus Denmon,2012,59,2,,Missouri,,F,10.0,2.7,3.9,0.1,11.5,0.621,0.799,0.559,23.6,1.5,19.77,2012.0,0.0,0.0,0.0,0,/players/d/denmoma01.html,https://www.sports-reference.com/cbb/players/marcus-denmon-1.html,Missouri
Robert Sacre,2012,60,2,23.1,Gonzaga,Center,BIG,4.6,0.8,9.9,5.8,5.7,0.595,0.735,0.009,22.9,1.6,13.86,2012.0,-0.3333333333333333,0.04533333333333334,-3.9,3,/players/s/sacrero01.html,https://www.sports-reference.com/cbb/players/robert-sacre-1.html,Gonzaga
Anthony Bennett,2013,1,1,20.3,UNLV,Power Forward,BIG,8.6,1.5,10.3,4.6,8.8,0.609,0.701,0.253,27.5,2.2,12.81,2013.0,-0.13333333333333333,0.05366666666666667,-3.0666666666666664,3,/players/b/bennean01.html,https://www.sports-reference.com/cbb/players/anthony-bennett-1.html,UNLV
Victor Oladipo,2013,2,1,21.1,Indiana,Shooting Guard,G,15.1,4.6,11.8,2.8,15.2,0.671,0.716,0.224,22.2,2.6,24.92,2013.0,2.3,0.101,1.65,4,/players/o/oladivi01.html,https://www.sports-reference.com/cbb/players/victor-oladipo-1.html,Indiana
Otto Porter Jr.,2013,3,1,20.1,Georgetown,Small Forward,F,13.7,3.3,6.7,3.0,18.5,0.59,0.751,0.291,24.1,3.0,15.86,2013.0,2.325,0.13624999999999998,1.85,4,/players/p/porteot01.html,https://www.sports-reference.com/cbb/players/otto-porter-1.html,Georgetown
Cody Zeller,2013,4,1,20.7,Indiana,Center,BIG,11.1,2.1,12.3,4.4,9.5,0.624,0.756,0.006,26.5,2.5,24.92,2013.0,0.625,0.1485,-0.425,4,/players/z/zelleco01.html,https://www.sports-reference.com/cbb/players/cody-zeller-1.html,Indiana
Alex Len,2013,5,1,20.0,Maryland,Center,BIG,6.8,0.5,13.2,8.0,7.8,0.57,0.663,0.025,22.8,2.0,11.39,2013.0,-0.04999999999999999,0.09675,-2.025,4,/players/l/lenal01.html,https://www.sports-reference.com/cbb/players/alex-len-1.html,Maryland
Nerlens Noel,2013,6,1,19.2,Kentucky,Center,BIG,12.1,3.9,10.4,13.2,9.5,0.583,0.529,0.0,17.4,2.3,13.96,2013.0,0.85,0.11825,0.6,4,/players/n/noelne01.html,https://www.sports-reference.com/cbb/players/nerlens-noel-1.html,Kentucky
Ben McLemore,2013,7,1,20.4,Kansas,Shooting Guard,G,10.5,1.8,5.0,2.2,12.6,0.633,0.87,0.435,23.2,2.3,20.79,2013.0,-0.5,0.02325,-3.525,4,/players/m/mclembe01.html,https://www.sports-reference.com/cbb/players/ben-mclemore-1.html,Kansas
Kentavious Caldwell-Pope,2013,8,1,20.3,Georgia,Shooting Guard,G,12.5,3.8,4.3,1.9,16.8,0.579,0.752,0.523,29.2,2.4,5.39,2013.0,0.975,0.08324999999999999,-0.475,4,/players/c/caldwke01.html,https://www.sports-reference.com/cbb/players/kentavious-caldwell-pope-1.html,Georgia
Trey Burke,2013,9,1,20.6,Michigan,Point Guard,G,13.1,2.8,1.9,1.5,37.3,0.569,0.777,0.354,28.3,1.8,21.29,2013.0,0.375,0.07625,-0.6,4,/players/b/burketr01.html,https://www.sports-reference.com/cbb/players/trey-burke-1.html,Michigan
CJ McCollum,2013,10,1,21.8,Lehigh,Shooting Guard,G,9.3,2.7,4.0,1.2,24.9,0.628,0.825,0.33,37.2,0.6,3.96,2013.0,1.9749999999999999,0.108,0.975,4,/players/m/mccolcj01.html,https://www.sports-reference.com/cbb/players/cj-mccollum-1.html,Lehigh
Michael Carter-Williams,2013,11,1,21.7,Syracuse,Point Guard,G,9.4,4.7,4.0,1.8,40.1,0.491,0.679,0.302,22.2,3.5,20.3,2013.0,0.2,0.02875,-1.625,4,/players/c/cartemi01.html,https://www.sports-reference.com/cbb/players/michael-carter-williams-1.html,Syracuse
Steven Adams,2013,12,1,19.9,Pitt,Center,BIG,8.1,1.9,15.3,11.2,5.4,0.555,0.443,0.0,17.7,1.9,18.84,2013.0,1.125,0.14575,-0.04999999999999999,4,/players/a/adamsst01.html,https://www.sports-reference.com/cbb/players/steven-adams-1.html,Pitt
Kelly Olynyk,2013,13,1,22.2,Gonzaga,Center,BIG,13.9,1.6,11.8,5.1,15.1,0.675,0.709,0.088,30.7,1.9,20.44,2013.0,1.25,0.134,1.2249999999999999,4,/players/o/olynyke01.html,https://www.sports-reference.com/cbb/players/kelly-olynyk-1.html,Gonzaga
Shabazz Muhammad,2013,14,1,20.6,UCLA,Small Forward,F,4.7,1.3,9.9,0.4,5.8,0.528,0.711,0.232,29.8,0.8,12.82,2013.0,0.04999999999999999,0.0885,-1.675,4,/players/m/muhamsh01.html,https://www.sports-reference.com/cbb/players/shabazz-muhammad-1.html,UCLA
Shane Larkin,2013,18,1,20.7,Miami (FL),Point Guard,G,9.1,3.4,1.6,0.3,26.1,0.6,0.808,0.445,21.3,2.3,16.98,2013.0,-0.10000000000000002,0.056999999999999995,-2.1666666666666665,3,/players/l/larkish01.html,https://www.sports-reference.com/cbb/players/shane-larkin-1.html,Miami (FL)
Tony Snell,2013,20,1,21.6,New Mexico,Shooting Guard,G,6.2,1.6,1.6,1.9,22.4,0.562,0.821,0.481,22.8,1.5,13.24,2013.0,-0.07499999999999998,0.05625,-2.35,4,/players/s/snellto01.html,https://www.sports-reference.com/cbb/players/tony-snell-1.html,New Mexico
Gorgui Dieng,2013,21,1,23.4,Louisville,Center,BIG,11.5,2.6,12.9,9.4,12.3,0.562,0.64,0.0,17.0,3.2,24.82,2013.0,1.075,0.11075,-0.024999999999999988,4,/players/d/dienggo01.html,https://www.sports-reference.com/cbb/players/gorgui-dieng-1.html,Louisville
Mason Plumlee,2013,22,1,23.3,Duke,Center,BIG,9.5,1.7,9.7,4.0,11.5,0.628,0.583,0.0,24.5,2.6,21.46,2013.0,1.475,0.1315,1.025,4,/players/p/plumlma01.html,https://www.sports-reference.com/cbb/players/mason-plumlee-1.html,Duke
Solomon Hill,2013,23,1,22.3,Arizona,Small Forward,F,8.3,2.1,6.6,1.8,16.8,0.579,0.745,0.423,21.4,1.8,17.31,2013.0,0.07499999999999998,0.0575,-2.225,4,/players/h/hillso01.html,https://www.sports-reference.com/cbb/players/solomon-hill-1.html,Arizona
Tim Hardaway Jr.,2013,24,1,21.3,Michigan,Shooting Guard,G,5.5,1.2,0.8,1.4,13.0,0.538,0.724,0.424,23.7,1.7,21.29,2013.0,0.5,0.0755,-0.95,4,/players/h/hardati02.html,https://www.sports-reference.com/cbb/players/tim-hardaway-jr-1.html,Michigan
Reggie Bullock,2013,25,1,22.3,UNC,Small Forward,F,11.1,2.2,6.7,0.9,16.6,0.625,0.72,0.567,18.5,1.6,14.57,2013.0,0.425,0.09275,-0.35000000000000003,4,/players/b/bullore01.html,https://www.sports-reference.com/cbb/players/reggie-bullock-2.html,UNC
Andre Roberson,2013,26,1,21.6,Colorado,Shooting Guard,G,8.1,3.9,10.6,4.4,9.4,0.524,0.582,0.211,19.9,2.9,11.91,2013.0,0.625,0.09225,-0.325,4,/players/r/roberan03.html,https://www.sports-reference.com/cbb/players/andre-roberson-1.html,Colorado
Archie Goodwin,2013,29,1,18.9,Kentucky,Shooting Guard,G,2.1,2.1,5.6,1.4,16.8,0.509,0.637,0.179,27.2,1.5,13.96,2013.0,-0.16666666666666666,0.056999999999999995,-1.7333333333333334,3,/players/g/goodwar01.html,https://www.sports-reference.com/cbb/players/archie-goodwin-1.html,Kentucky
Allen Crabbe,2013,31,2,21.2,California,Shooting Guard,G,8.4,1.9,3.3,1.9,16.2,0.568,0.819,0.393,26.6,1.8,-0.77,2013.0,0.45,0.08625,-0.95,4,/players/c/crabbal01.html,https://www.sports-reference.com/cbb/players/allen-crabbe-1.html,Cal
Carrick Felix,2013,33,2,22.9,Arizona State,Shooting Guard,G,6.0,2.4,7.1,3.2,9.6,0.586,0.704,0.368,21.3,2.1,17.31,2013.0,0.0,0.0,0.0,0,/players/f/felixca01.html,https://www.sports-reference.com/cbb/players/carrick-felix-1.html,Arizona St.
Isaiah Canaan,2013,34,2,22.1,Murray State,Point Guard,G,5.8,2.5,2.0,0.4,27.6,0.576,0.803,0.509,30.9,1.3,-5.83,2013.0,-6.938893903907228e-18,0.05525,-1.95,4,/players/c/canaais01.html,https://www.sports-reference.com/cbb/players/isaiah-canaan-1.html,Murray St.
Glen Rice Jr.,2013,35,2,22.5,Georgia Tech,Shooting Guard,G,8.0,2.8,8.0,3.3,19.1,0.539,0.611,0.404,25.9,1.1,6.62,2012.0,-0.1,-0.121,-15.9,1,/players/r/ricegl02.html,https://www.sports-reference.com/cbb/players/glen-rice-jr-1.html,Ga Tech
Ray McCallum,2013,36,2,22.0,Detroit Mercy,Point Guard,G,7.3,3.0,4.0,1.8,23.8,0.578,0.723,0.298,24.4,1.3,6.72,2013.0,-0.05,0.0395,-2.55,2,/players/m/mccalra01.html,https://www.sports-reference.com/cbb/players/ray-mccallum-2.html,Detroit Mercy
Tony Mitchell,2013,37,2,21.2,University of North Texas,Power Forward,BIG,2.2,1.8,8.4,8.5,5.7,0.53,0.702,0.314,22.7,1.8,-6.38,2013.0,0.0,0.0,0.0,0,/players/m/mitchto02.html,https://www.sports-reference.com/cbb/players/tony-mitchell-4.html,North Texas
Nate Wolters,2013,38,2,22.1,South Dakota State,Point Guard,G,9.6,2.8,3.7,0.4,34.3,0.604,0.803,0.339,29.8,1.6,-7.5,2013.0,-0.15000000000000002,-0.08650000000000001,-9.3,2,/players/w/woltena01.html,https://www.sports-reference.com/cbb/players/nate-wolters-1.html,South Dakota St.
Jeff Withey,2013,39,2,23.3,Kansas,Center,BIG,11.5,1.4,8.8,13.7,6.2,0.621,0.726,0.003,21.5,3.2,20.79,2013.0,0.25,0.11775,-0.775,4,/players/w/witheje01.html,https://www.sports-reference.com/cbb/players/jeff-withey-1.html,Kansas
Grant Jerrett,2013,40,2,20.0,Arizona,Power Forward,BIG,6.6,1.6,7.6,5.8,5.7,0.535,0.818,0.513,15.6,1.1,17.31,2013.0,-0.1,-0.128,-10.8,1,/players/j/jerregr01.html,https://www.sports-reference.com/cbb/players/grant-jerrett-1.html,Arizona
Jamaal Franklin,2013,41,2,21.9,San Diego State,Shooting Guard,G,8.5,2.9,6.2,2.6,21.6,0.536,0.78,0.367,29.9,2.8,-0.6,2013.0,0.0,-0.063,-5.6,1,/players/f/frankja01.html,https://www.sports-reference.com/cbb/players/jamaal-franklin-1.html,San Diego St.
Pierre Jackson,2013,42,2,21.8,Baylor,Point Guard,G,10.5,2.5,2.2,0.0,40.7,0.574,0.808,0.484,29.5,1.6,15.07,2013.0,-0.1,0.021,-4.4,1,/players/j/jackspi01.html,https://www.sports-reference.com/cbb/players/pierre-jackson-1.html,Baylor
Ricky Ledo,2013,43,2,20.8,Providence,Shooting Guard,G,,,,,,,,,,,9.3,,-0.4,-0.112,-8.1,1,/players/l/ledori01.html,,
Mike Muscala,2013,44,2,22.0,Bucknell,Center,BIG,12.5,1.0,11.8,7.8,18.5,0.575,0.819,0.036,31.6,3.0,6.96,2013.0,0.525,0.139,0.15000000000000002,4,/players/m/muscami01.html,https://www.sports-reference.com/cbb/players/mike-muscala-1.html,Bucknell
Erick Green,2013,46,2,22.1,Virginia Tech,Point Guard,G,11.4,2.1,1.4,0.6,27.0,0.592,0.804,0.285,32.4,0.3,1.8,2013.0,-0.1,0.0605,-3.0999999999999996,2,/players/g/greener01.html,https://www.sports-reference.com/cbb/players/erick-green-1.html,Virginia Tech
Ryan Kelly,2013,48,2,22.2,Duke,Power Forward,BIG,11.1,1.4,6.9,5.4,11.0,0.586,0.805,0.392,21.4,1.1,21.46,2013.0,-0.20000000000000004,0.02033333333333333,-3.3000000000000003,3,/players/k/kellyry01.html,https://www.sports-reference.com/cbb/players/ryan-kelly-3.html,Duke
